Subject,Trial,loc1,loc2,loc3,loc4,loc5,loc6,loc7,loc8,loc9,loc10,loc11,loc12,loc13,loc14,loc15,loc16,loc17,loc18,loc19,loc20,loc21,loc22,loc23,loc24,loc25,loc26,loc27,loc28,loc29,loc30,loc31,loc32,loc33,loc34,loc35,loc36
10,734,2,0,2,2,2,2,0,0,2,2,2,0,2,0,0,2,2,1,2,2,2,0,0,0,0,0,2,2,0,2,0,0,2,0,2,0
10,735,3,3,3,0,3,3,0,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,0,3,3
10,736,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,0,2,2,2,2,2,1,2
10,737,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,738,0,0,2,2,2,2,0,0,2,2,2,0,0,0,2,0,0,2,0,0,0,2,0,2,2,2,1,0,2,0,2,2,0,2,2,2
10,739,2,2,0,2,2,2,2,2,2,0,2,1,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0,2,2,2,2,2
10,740,0,3,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,1
10,741,2,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,2,2,2,0,0,0
10,742,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0
10,743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0
10,744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
10,745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10,746,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,747,3,3,3,3,3,3,0,3,3,3,3,3,3,0,3,3,3,3,0,3,3,3,3,0,3,3,3,3,3,3,1,3,3,3,3,3
10,748,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,749,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,750,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,751,0,0,0,2,2,2,2,1,2,2,0,2,0,0,0,2,2,2,0,2,0,0,0,2,0,2,2,2,2,0,2,2,0,2,0,0
10,752,0,0,0,0,0,3,3,0,0,3,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,3,1,0,0,0,3,0,0,3,0
10,753,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0
10,754,0,0,0,0,3,0,1,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,3,3,0
10,755,0,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,1,3,3,3,3,3,3,3,0
10,756,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0
10,757,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0
10,758,1,3,3,0,3,0,3,0,0,0,0,3,3,3,0,3,0,0,3,0,3,0,3,0,3,3,0,3,3,0,0,3,0,3,3,3
10,759,0,0,2,2,2,2,0,2,0,2,2,0,2,0,2,0,2,0,2,2,0,0,0,2,2,0,2,2,0,0,2,2,2,0,0,1
10,760,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10,761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10,762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,763,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
10,764,0,2,2,2,2,0,2,2,2,2,0,0,1,2,0,2,0,2,2,2,2,0,0,0,2,0,0,0,0,0,0,2,2,2,2,0
10,765,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0
10,766,3,3,3,0,0,3,3,3,3,3,0,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3
10,767,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,768,0,0,0,0,2,2,2,2,2,2,2,2,0,0,0,2,0,2,0,2,2,0,0,0,2,2,2,0,1,0,2,2,2,2,0,0
10,769,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
10,770,2,2,2,0,2,0,0,2,0,2,0,2,0,2,2,2,0,2,0,2,0,0,0,2,2,1,2,0,2,2,0,2,0,0,0,2
10,771,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,772,2,0,2,0,2,0,0,0,2,2,0,0,0,0,2,2,2,0,0,0,2,2,2,0,2,2,2,0,2,1,2,0,2,0,2,2
10,773,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
10,774,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
10,775,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,776,2,2,2,2,2,0,2,2,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,2,2,2,2
10,777,0,0,0,2,0,0,1,2,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,2,0,0,0,2,0,2,2,0,0,0,0
10,778,0,0,1,2,0,0,0,0,2,0,0,0,2,0,0,0,2,2,0,0,0,0,0,2,0,2,0,0,2,0,0,0,0,0,0,2
10,779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
10,780,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,781,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,0,3,0,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0
10,782,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,1,2,2,2,2,2,2,2,0,2,2,2,2,0,2,2
10,783,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
10,784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
10,785,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,1,2,2,2,2,2,2,2,2,2,2,0
10,786,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,787,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10,788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,789,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,1,2,2,2,2,2,2,2,0,2,0
10,790,0,2,0,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,0,2,1,2,2,2,2,2,2,2,2,2
10,791,0,2,2,2,2,2,2,0,2,0,2,2,2,2,2,0,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
10,792,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
10,793,0,2,0,2,1,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0
10,794,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
10,795,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
10,796,0,2,0,2,2,2,0,2,0,2,0,2,2,2,0,0,2,0,2,0,0,0,0,2,2,2,0,0,1,2,0,0,2,2,2,2
10,797,3,3,0,3,0,3,3,0,3,0,0,3,0,3,0,3,3,0,1,0,0,3,3,3,0,0,3,3,3,0,3,3,0,0,0,3
10,798,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0
10,799,3,0,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,0,3,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
10,800,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
11,1,2,2,2,2,2,0,0,0,0,2,0,2,2,2,0,0,0,2,0,2,2,0,0,2,0,0,2,2,2,0,1,2,0,2,0,2
11,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
11,3,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0
11,4,2,2,2,2,2,2,0,2,0,0,0,1,2,2,2,0,2,0,2,0,0,2,0,2,0,0,2,2,0,0,0,0,0,2,2,2
11,5,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,1,0,3,0,0,3,0,0,3,0,3,0,0,0,0,3,0,0,0,0,3
11,6,0,0,0,2,0,0,0,2,0,0,2,0,0,0,2,0,1,2,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0
11,7,3,0,3,0,0,0,0,0,0,0,0,0,1,3,0,3,0,0,0,0,3,0,0,0,3,3,0,0,3,0,0,0,3,0,0,0
11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11,9,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,3,3,0,0,3,3,0,1,0,0,0,0
11,10,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,12,2,0,0,2,2,0,0,0,2,2,0,2,0,2,0,2,2,2,2,2,2,0,0,2,0,2,0,0,2,2,0,1,0,0,2,2
11,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
11,14,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0
11,15,0,0,2,0,2,2,2,0,0,2,2,0,2,2,2,0,2,2,0,2,2,1,0,0,2,0,2,2,0,2,0,2,2,0,0,0
11,16,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,17,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,2,2,0,0,2,0,0,2,0,0,0,2,0,0,0,0,2,0,0,1
11,18,0,0,2,2,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,1,0,0,0,2,0,2,0,0,0,2,0,0,0,2,0,0
11,19,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
11,20,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,1,2,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2
11,21,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,22,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,1
11,23,3,0,3,3,0,0,0,3,3,0,0,3,0,0,3,3,3,3,1,0,3,3,0,3,0,3,3,3,0,3,0,3,0,0,0,3
11,24,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,0,0,2,2,2,2,0,2,2,2,2,2,2
11,25,0,1,2,0,2,2,2,0,2,0,2,0,0,2,2,2,0,0,0,2,2,0,2,2,0,2,0,0,2,0,0,0,2,2,2,2
11,26,2,2,2,0,2,2,2,0,0,0,2,0,2,2,0,2,0,2,2,2,0,0,0,2,2,1,0,0,2,0,2,2,2,0,0,0
11,27,0,0,3,3,0,3,0,3,3,0,0,3,3,0,3,3,0,0,0,0,0,3,0,3,0,3,3,3,3,3,3,3,0,3,0,1
11,28,2,0,0,2,2,2,2,2,0,2,0,2,2,2,2,0,0,0,2,2,0,0,0,0,0,2,2,2,2,0,1,2,0,0,0,2
11,29,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,30,3,0,0,3,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,1,0,0,0
11,31,3,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0
11,32,0,0,0,2,2,2,1,2,2,0,2,2,0,2,2,0,2,0,2,2,2,0,0,0,0,0,2,2,0,2,0,0,2,2,0,2
11,33,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,34,0,0,2,0,2,0,2,2,0,0,2,2,2,1,0,0,2,0,0,2,0,2,2,2,0,0,2,0,2,2,2,0,2,0,2,2
11,35,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,1,0,0,0,0
11,36,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,2,2,0,0,0,1,0,2,2,0,0,0,0,0,0,2,0,0,2,0
11,37,2,2,2,2,2,2,0,2,2,2,2,2,0,2,2,2,2,0,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
11,38,3,3,1,3,3,0,3,0,3,3,0,0,0,3,3,0,0,3,3,3,3,0,0,0,3,0,3,0,3,3,3,0,0,3,0,0
11,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11,40,0,3,0,0,3,0,3,3,0,3,3,0,0,0,3,0,3,0,3,0,3,3,3,3,3,3,1,3,0,3,3,3,0,0,0,0
11,41,0,0,0,3,0,3,0,1,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,3,0,3,0,0,0,3,0
11,42,3,0,0,0,3,0,0,0,1,0,0,0,0,3,0,3,0,0,3,0,0,0,0,3,0,3,0,3,0,0,0,3,0,0,0,0
11,43,3,3,3,3,3,3,3,0,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,0,1,3,3,3,3,3,0,3,3
11,44,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11,45,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0
11,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11,47,0,1,0,3,0,3,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,3,0
11,48,0,0,2,2,2,2,0,1,2,0,2,0,2,2,0,2,0,0,0,2,2,0,0,2,0,2,2,2,2,0,2,2,2,0,0,0
11,49,3,3,3,3,0,3,3,0,3,3,3,3,3,3,1,3,3,3,3,3,0,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3
11,50,0,0,0,0,2,0,2,0,0,0,0,2,0,2,0,0,0,2,2,0,1,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0
11,51,2,2,2,2,0,0,2,0,2,2,0,1,0,0,2,2,2,0,0,2,2,0,0,2,0,2,0,2,2,0,0,2,2,0,2,0
11,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11,53,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11,54,2,2,2,2,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,0,2,2,1,2,2,2,2,2
11,55,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,56,3,0,0,3,0,3,3,0,3,3,3,3,3,3,1,0,3,0,3,0,0,3,0,0,0,3,3,3,0,0,0,0,3,3,0,3
11,57,2,2,2,0,2,0,2,2,2,0,2,2,1,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
11,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,59,0,0,0,2,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0,2,1,0,2,0,0,2,0,0
11,60,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,61,3,3,3,3,3,3,3,3,3,3,0,3,3,0,3,3,3,3,0,3,3,3,3,3,1,3,3,3,0,3,3,3,3,3,3,3
11,62,3,0,0,3,0,3,3,0,0,1,3,3,3,0,3,0,0,3,3,0,3,3,3,0,0,3,3,0,0,3,0,0,3,3,3,0
11,63,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11,64,3,3,0,3,3,3,3,0,3,3,3,1,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,0
11,65,0,2,2,2,0,0,2,0,0,2,0,2,0,2,0,0,2,0,2,0,2,2,0,0,2,0,2,2,2,1,2,2,2,2,0,0
11,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
11,67,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,0,2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
11,68,0,0,2,0,0,2,0,2,0,2,0,0,0,0,1,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,2
11,69,3,3,0,0,3,0,3,0,3,3,0,3,0,3,3,0,3,1,3,0,0,0,3,0,3,0,3,3,0,0,3,3,0,0,3,3
11,70,0,2,0,0,0,0,2,0,2,0,0,0,1,0,2,2,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,2,0,0,0
11,71,0,2,0,0,2,2,1,0,2,0,0,2,0,2,0,2,2,0,0,2,0,2,0,0,2,2,2,2,0,2,2,2,2,0,2,0
11,72,0,0,0,0,3,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
11,73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
11,74,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,75,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,76,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2
11,77,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,78,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0
11,79,0,0,3,0,3,0,0,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,3,3
11,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0
11,81,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,2,0,0,2,0,0,0,0,1,0,0,2,2,0,2,0,0,0
11,82,0,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,2
11,83,2,2,2,0,0,2,0,0,2,2,1,2,0,2,2,0,0,2,0,0,2,0,0,2,2,2,2,2,0,0,0,0,2,2,2,0
11,84,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
11,85,0,0,0,3,3,3,0,1,3,3,3,3,3,0,3,0,0,3,0,0,3,0,3,0,3,3,3,0,0,3,0,3,3,0,0,3
11,86,0,0,2,2,0,0,2,0,0,0,2,0,0,2,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2
11,87,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,88,2,2,2,2,2,2,0,2,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,2,2,2,2
11,89,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,1,3,0,3,3,3,0,3,3,3,3,0,3,3,3
11,90,2,1,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,0,2
11,91,2,2,0,0,0,0,2,0,0,0,0,2,1,2,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0
11,92,0,3,3,3,1,3,3,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3
11,93,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0
11,94,1,3,3,3,3,0,0,3,0,3,0,3,3,3,0,0,0,3,3,3,3,3,0,0,3,0,0,0,3,0,0,0,3,3,0,3
11,95,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11,96,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,97,0,0,0,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
11,98,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,0,2,2,2,2,2,2,1,2,2,2,0,2,2,2
11,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11,100,3,3,3,3,3,1,3,3,0,3,3,3,3,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3
11,101,3,3,3,3,3,3,3,3,0,3,3,3,3,3,0,3,3,1,3,3,3,3,3,3,0,3,3,3,3,0,3,3,3,3,3,3
11,102,0,0,0,0,0,3,3,0,3,1,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0
11,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
11,104,0,0,0,0,0,1,3,3,0,3,0,3,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,3,0,0,0,0,0,3,0,0
11,105,3,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,3,0,1,0,0,3,0
11,106,2,0,2,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,2,0,0,2,0,0
11,107,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
11,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11,109,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,110,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,1,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2
11,111,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11,112,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
11,113,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,2,1,2
11,114,0,0,2,0,0,2,2,2,2,2,0,0,2,2,2,2,2,0,2,0,0,2,0,2,2,0,0,0,2,0,0,2,0,2,1,2
11,115,0,0,3,0,0,3,3,0,3,0,0,3,3,3,0,0,3,0,3,3,3,0,0,3,3,0,3,0,1,3,3,3,0,0,3,3
